USERDB,INFORMATION_SCHEMA,SEQUENCES,REMARKS,7,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,SEQUENCES,CACHE,8,,YES,-5,19,19,19,10,0,Unicode,OFF,BIGINT,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,SEQUENCES,MIN_VALUE,9,,YES,-5,19,19,19,10,0,Unicode,OFF,BIGINT,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,SEQUENCES,MAX_VALUE,10,,YES,-5,19,19,19,10,0,Unicode,OFF,BIGINT,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,SEQUENCES,IS_CYCLE,11,,YES,16,1,1,1,10,0,Unicode,OFF,BOOLEAN,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,SEQUENCES,ID,12,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,RIGHTS,GRANTEE,1,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,RIGHTS,GRANTEETYPE,2,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,RIGHTS,GRANTEDROLE,3,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,RIGHTS,RIGHTS,4,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,RIGHTS,TABLE_SCHEMA,5,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,RIGHTS,TABLE_NAME,6,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,RIGHTS,ID,7,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TRIGGERS,TRIGGER_CATALOG,1,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TRIGGERS,TRIGGER_SCHEMA,2,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TRIGGERS,TRIGGER_NAME,3,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TRIGGERS,TRIGGER_TYPE,4,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TRIGGERS,TABLE_CATALOG,5,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TRIGGERS,TABLE_SCHEMA,6,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TRIGGERS,TABLE_NAME,7,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TRIGGERS,BEFORE,8,,YES,16,1,1,1,10,0,Unicode,OFF,BOOLEAN,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TRIGGERS,JAVA_CLASS,9,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TRIGGERS,QUEUE_SIZE,10,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TRIGGERS,NO_WAIT,11,,YES,16,1,1,1,10,0,Unicode,OFF,BOOLEAN,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TRIGGERS,REMARKS,12,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TRIGGERS,SQL,13,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,TRIGGERS,ID,14,,YES,4,10,10,10,10,0,Unicode,OFF,INTEGER,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CATALOGS,CATALOG_NAME,1,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
USERDB,INFORMATION_SCHEMA,CROSS_REFERENCES,PKTABLE_CATALOG,1,,YES,12,2147483647,2147483647,2147483647,10,0,Unicode,OFF,VARCHAR,1,false,50,"",,"",
